provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;30añosymás
Mendoza;CAPITAL;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;11;15;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;3;1848;128;20;3;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;1805;99;19;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;3;1809;104;27;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;10;1702;116;25;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;1806;113;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;39;3436;507;84;18;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;32;3188;600;121;10;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;Sala de 3;     ;     ;     ;36;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;Sala de 4;     ;     ;     ;4;1530;39;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;3;1730;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;341;193;215;237;290;274;313;282;269;244;231;220;1767
Mendoza;CAPITAL;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;1348;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;7;1577;80;11;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;1500;114;11;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;1346;75;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;15;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;1385;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;1;1478;11;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;1424;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1426;8;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1390;16;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;1473;19;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;8;1764;69;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;21;1639;55;12;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Deambuladores;     ;143;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Lactantes;49;22;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Sala de 2;     ;5;328;344;27;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Sala de 3;     ;     ;     ;356;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Sala de 4;     ;     ;     ;     ;1146;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;Sala de 5;     ;     ;     ;     ;11;1218;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;159;208;173;229;214;194;255;123;126;129;130;146;750
Salta;CAPITAL;Estatal;Rural;1°;     ;     ;     ;     ;     ;     ;147;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;24;6;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;18;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;14;14;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;2°;     ;     ;     ;     ;     ;     ;     ;175;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;3°;     ;     ;     ;     ;     ;     ;     ;     ;208;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;168;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;178;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;173;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;193;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;45;9;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;41;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;Sala de 3;     ;     ;     ;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;Sala de 4;     ;     ;     ;     ;100;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Rural;Sala de 5;     ;     ;     ;     ;     ;161;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;1°;     ;     ;     ;     ;     ;176;6538;31;8;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;28;312;3995;1815;960;337;85;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;6;236;3302;1631;705;277;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;273;3058;1289;576;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;142;593;220;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;234;6930;79;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;195;7364;198;13;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;5;215;7254;266;22;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;184;7029;285;37;9;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;177;6784;390;27;2;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;218;6781;422;55;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;572;5936;1921;649;216;73;28;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;10;481;4781;1745;801;345;105;31;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Deambuladores;2;56;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Lactantes;19;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Sala de 2;     ;1;176;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Sala de 3;     ;     ;30;1584;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Sala de 4;     ;     ;     ;68;5319;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;108;6352;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;282;604;831;770;950;1011;1046;942;870;708;628;401;2876
Salta;CAPITAL;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;2820;19;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;19;252;2578;328;71;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;24;233;2402;346;56;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;19;192;2363;256;49;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;19;109;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;7;2900;27;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;10;32;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;12;3033;33;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;14;2956;28;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;3000;43;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3;2586;53;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;166;2531;47;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;383;3068;298;34;8;16;27;24;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;20;286;2775;338;53;8;16;55;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Deambuladores;     ;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Lactantes;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Sala de 2;     ;1;93;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Sala de 3;     ;     ;2;539;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Sala de 4;     ;     ;     ;6;1595;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;Sala de 5;     ;     ;     ;     ;7;2626;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Salta;CAPITAL;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;669;1141;1443;1371;1366;1261;1107;1041;995;908;883;759;7158
Santa Fe;LA CAPITAL;Estatal;Rural;1°;     ;     ;     ;     ;     ;     ;135;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;41;11;9;3;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;42;12;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;40;3;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;2°;     ;     ;     ;     ;     ;     ;1;160;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;3°;     ;     ;     ;     ;     ;     ;     ;1;174;3;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;148;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;141;4;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;157;9;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;122;11;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;72;12;4;     ;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;63;12;11;6;3;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;Sala de 3;     ;     ;     ;28;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;Sala de 4;     ;     ;     ;1;107;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Rural;Sala de 5;     ;     ;     ;     ;     ;124;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;1°;     ;     ;     ;     ;     ;3;5537;56;45;4;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;3703;1047;521;257;98;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;7;3196;970;490;195;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;9;2763;870;346;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;724;182;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;10;5644;48;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;14;6005;96;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;24;5881;134;46;8;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;24;5387;130;29;13;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;30;5158;188;60;10;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;5363;266;38;4;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;15;5030;666;175;51;31;13;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;9;4729;866;490;223;93;41;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;Deambuladores;7;67;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;Lactantes;24;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
